LONGITUDE,LATITUDE,LABEL,NAME,Substation,PrimaryFee,PrimaySubs,County,InternalSb,CustomersS,PhysicalLo
36° 06' 59.4970" E,0° 17' 40.0088" S,35978 - FREE AREA,35978 - FREE AREA,35978,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648767,885.00000000000,free area
36° 06' 38.3180" E,0° 17' 31.2631" S,18631 - NAKA ESTATE SYSTEM RE,18631 - NAKA ESTATE SYSTEM RE,18631,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648769,642.00000000000,Naka Estate
36° 06' 32.5857" E,0° 17' 25.1709" S,35971 - NAKA ESTATE,35971 - NAKA ESTATE,35971,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648771,142.00000000000,NAKURU
36° 06' 25.8106" E,0° 17' 19.3919" S,35970 - NAKA ESTATE,35970 - NAKA ESTATE,35970,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648774,143.00000000000,NAKA ESTATE
35° 40' 21.2273" E,0° 14' 26.7066" S,35337 - NYAKINYUA,35337 - NYAKINYUA,35337,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648775,146.00000000000,LOCATED IN NYAKINYWA CENTRE
35° 40' 9.4437" E,0° 14' 49.8349" S,35338 - KIPKALYS KONES,35338 - KIPKALYS KONES,35338,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648782,3.00000000000,kwa nili kones
35° 40' 8.2537" E,0° 15' 34.3364" S,35339 - SIRIKWA T/C & SEC.SCH,35339 - SIRIKWA T/C & SEC.SCH,35339,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648784,2718.00000000000,sirikwa location chiefs camp
36° 04' 58.0524" E,0° 17' 19.0357" S,34669 - SECTION 58,34669 - SECTION 58,34669,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648800,1137.00000000000,KABASIA 1
36° 04' 56.4801" E,0° 17' 15.1989" S,34670 - SYSTEM REIN SECTION 58,34670 - SYSTEM REIN SECTION 58,34670,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648801,344.00000000000,Near Jamuhuri Primary School
36° 04' 39.9326" E,0° 17' 19.8122" S,18832 - REINFORCEMENT MAASAI,18832 - REINFORCEMENT MAASAI,18832,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648803,586.00000000000,NAKURU
36° 06' 24.9811" E,0° 17' 25.6272" S,35972 - NAKA ESTATE,35972 - NAKA ESTATE,35972,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648807,212.00000000000,Naka Estate
36° 05' 11.8734" E,0° 17' 39.9011" S,17431 - silom international,17431 - silom international,17431,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648831,1883.00000000000,emmanuel baptist church
36° 05' 17.8724" E,0° 17' 16.3695" S,35974 - SECTION 58,35974 - SECTION 58,35974,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648834,569.00000000000,opposite  sandalwood apartmen
36° 05' 24.2598" E,0° 17' 16.8128" S,35977 - SECTION 58,35977 - SECTION 58,35977,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648835,345.00000000000,kabacha estate
36° 05' 37.1342" E,0° 17' 16.1138" S,35980 - SECTIN 58,35980 - SECTIN 58,35980,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648838,445.00000000000,NAKURU
36° 04' 58.0072" E,0° 17' 49.2678" S,18039 - PUBLIC WORKS,18039 - PUBLIC WORKS,18039,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300648844,0.00000000000,NAKURU
35° 42' 57.7246" E,0° 13' 50.6860" S,34987 - SYSTEM REINFORCEMENT,34987 - SYSTEM REINFORCEMENT,34987,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648894,60.00000000000,Tayari village
35° 43' 28.5392" E,0° 14' 56.8384" S,50380 - MUTIRITHIA 2,50380 - MUTIRITHIA 2,50380,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648900,409.00000000000,MITI MIREFU
35° 43' 50.2695" E,0° 14' 43.4285" S,05757 - MOLO TWN,05757 - MOLO TWN,05757,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648901,1100.00000000000,Near POSTA Molo
35° 44' 59.2200" E,0° 14' 37.4384" S,G54670 - 20 ACRES JUNIOR ACAD,G54670 - 20 ACRES JUNIOR ACAD,G54670,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300648902,45.00000000000,promise molo
36° 06' 34.9695" E,0° 10' 41.3510" S,35672 - GDC MENENGAI,35672 - GDC MENENGAI,35672,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649063,0.00000000000,gbc
36° 06' 35.8839" E,0° 10' 41.1125" S,35671 - GDC MENENGAI,35671 - GDC MENENGAI,35671,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649064,0.00000000000,GDC
36° 07' 21.8072" E,0° 14' 53.4310" S,34927 - C.B.C HESHIMA NGASHUR,34927 - C.B.C HESHIMA NGASHUR,34927,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649088,300.00000000000,HESHIMA
36° 07' 3.3767" E,0° 14' 53.6500" S,35101 - C.B.C HESHIMA NGASHUR,35101 - C.B.C HESHIMA NGASHUR,35101,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649100,72.00000000000,HESHIMA
36° 07' 38.8913" E,0° 15' 22.7879" S,35570 - C.B.C. GWA CIARA MARK,35570 - C.B.C. GWA CIARA MARK,35570,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649104,666.00000000000,kambi shumari shopping center
36° 07' 19.5943" E,0° 15' 18.1452" S,18130 - STEPHEN GATUNE AND OT,18130 - STEPHEN GATUNE AND OT,18130,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649112,315.00000000000,HESHIMA
36° 06' 47.6026" E,0° 15' 32.6127" S,34536 - ENGASHURA FARMS,34536 - ENGASHURA FARMS,34536,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649115,293.00000000000,rurii
36° 06' 8.8641" E,0° 15' 44.3978" S,34903 - C.B.C KITI NAKURU,34903 - C.B.C KITI NAKURU,34903,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649117,174.00000000000,KIRIMA
36° 35' 20.9921" E,0° 58' 55.3681" S,33546 - MAI MAHIU TOWNSHIP,33546 - MAI MAHIU TOWNSHIP,33546,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300649164,246.00000000000,mai mahiu policestation
36° 06' 35.2434" E,0° 16' 24.0754" S,18290 - TEACHERS ESTATE-REINF,18290 - TEACHERS ESTATE-REINF,18290,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649265,539.00000000000,TEACHERS ESTATE
36° 07' 21.1019" E,0° 16' 46.4164" S,18099 - NAKURU TEACHERS' EST.,18099 - NAKURU TEACHERS' EST.,18099,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649292,717.00000000000,opp. full gospel church
36° 05' 55.7373" E,0° 16' 21.1643" S,17804A - WHITE HOUSE,17804A - WHITE HOUSE,17804A,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649295,1212.00000000000,EAST MORE
36° 06' 1.8820" E,0° 16' 15.0087" S,17805A - WHITE HOUSE,17805A - WHITE HOUSE,17805A,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300649297,1674.00000000000,bismak
36° 10' 22.8168" E,0° 18' 49.3885" S,18382 - NDIMU PRY,18382 - NDIMU PRY,18382,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649339,223.00000000000,ndimu pry
36° 10' 17.1927" E,0° 18' 25.6178" S,18381 - NDIMU CENTER,18381 - NDIMU CENTER,18381,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649341,524.00000000000,ndimu centre
36° 10' 26.0667" E,0° 16' 50.1337" S,18854 - NYONJORO,18854 - NYONJORO,18854,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649352,325.00000000000,NYONJORO
36° 10' 36.0540" E,0° 16' 25.5289" S,35631 - NYONJORO,35631 - NYONJORO,35631,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649353,111.00000000000,kijabe
36° 07' 25.9949" E,0° 09' 52.9624" S,05278B - JAMES NGUNJIRI,05278B - JAMES NGUNJIRI,05278B,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649436,223.00000000000,ngunjiri farm
35° 51' 36.4650" E,0° 06' 22.2334" S,34824 - Moricho Market,34824 - Moricho Market,34824,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649746,27.00000000000,moricho
35° 52' 6.6223" E,0° 06' 59.1873" S,34823 - Moricho Primary,34823 - Moricho Primary,34823,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649749,15.00000000000,moricho
35° 55' 31.5428" E,0° 08' 9.2066" S,34627 - CBC KAMPI MOTO,34627 - CBC KAMPI MOTO,34627,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649766,47.00000000000,along kampi ya motto
35° 57' 9.6797" E,0° 07' 24.1354" S,35438 - KAMPI MOTO,35438 - KAMPI MOTO,35438,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649778,30.00000000000,morop nursery primary school
35° 56' 58.6998" E,0° 07' 58.5297" S,34628 - KAMPI MOTO,34628 - KAMPI MOTO,34628,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300649784,75.00000000000,Kampi ya moto
36° 07' 33.1798" E,0° 14' 44.0007" S,35678 - C.B.C. KABUBA ROAD BA,35678 - C.B.C. KABUBA ROAD BA,35678,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649851,144.00000000000,kabura rd
36° 07' 36.6325" E,0° 04' 43.5630" S,34538B - PATEL DAY SECONDARY,34538B - PATEL DAY SECONDARY,34538B,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649860,55.00000000000,PATEL SECONDARY  SCHOOL
36° 07' 7.4897" E,0° 04' 22.6482" S,35317 - AIRTEL SOLAI,35317 - AIRTEL SOLAI,35317,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649861,15.00000000000,no name
36° 07' 20.1616" E,0° 05' 40.9142" S,34963 - C.B.C. NYAKINYUA SOLAI,34963 - C.B.C. NYAKINYUA SOLAI,34963,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649862,171.00000000000,nyakinyua village
36° 03' 25.5020" E,0° 06' 26.9882" S,17150 - NDUNGIRI MARKET,17150 - NDUNGIRI MARKET,17150,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649863,105.00000000000,ndungiri primary
36° 00' 54.2214" E,0° 05' 3.1557" S,17065 - BARINA ESTATE  WORK S,17065 - BARINA ESTATE  WORK S,17065,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649865,8.00000000000,barina workshop
35° 59' 18.9021" E,0° 06' 0.3571" S,34439 - LOSIBIL PRIMARY SCHOO,34439 - LOSIBIL PRIMARY SCHOO,34439,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649866,150.00000000000,losibil primary
36° 03' 14.9646" E,0° 05' 28.6594" S,34580 - C.B.C. UCHUMI,34580 - C.B.C. UCHUMI,34580,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649867,30.00000000000,UCHUMI
36° 02' 29.1020" E,0° 08' 37.2379" S,35138 - KIRIMA PRIMARY SCHOOL,35138 - KIRIMA PRIMARY SCHOOL,35138,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649873,30.00000000000,kirima primary
36° 05' 34.0855" E,0° 08' 16.3463" S,34062 - NAWASCO WELLHEAD - 5,34062 - NAWASCO WELLHEAD - 5,34062,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649874,18.00000000000,OL BANITA BOREHOLE NO 5
36° 02' 58.6081" E,0° 09' 44.8045" S,35679 - RIGOGO PRIMARY SCHOOL,35679 - RIGOGO PRIMARY SCHOOL,35679,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649875,114.00000000000,RIGOGO PRIMARY SCHOOL
36° 08' 0.4902" E,0° 06' 8.7697" S,34206 - MILMET LTD,34206 - MILMET LTD,34206,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649878,360.00000000000,coderoom road
36° 06' 39.4689" E,0° 06' 34.9439" S,34844 - FLORA OLA FARM,34844 - FLORA OLA FARM,34844,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649880,242.00000000000,FLORA OLA FARM
36° 07' 1.3069" E,0° 08' 30.7652" S,17191 - TEREMUKA ESTATE,17191 - TEREMUKA ESTATE,17191,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649882,12.00000000000,TEREMEMKA ESTATE
36° 03' 54.1491" E,0° 08' 57.7764" S,35295 - C.B.C ARAHUKA,35295 - C.B.C ARAHUKA,35295,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649883,57.00000000000,CBC ARAHUKA AREA
36° 03' 42.6712" E,0° 09' 26.9503" S,17066 - ARAHUKA,17066 - ARAHUKA,17066,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649884,114.00000000000,KIRIMA AREA
36° 04' 27.7063" E,0° 07' 45.3800" S,18519 - KIMS POULTRY FARM-SOL,18519 - KIMS POULTRY FARM-SOL,18519,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649886,3.00000000000,DUNGERI ROAD
36° 05' 54.5050" E,0° 09' 7.1648" S,34061 - RIFT VALLEY W.S. BOAR,34061 - RIFT VALLEY W.S. BOAR,34061,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649887,141.00000000000,kanduma village borehole 4 en
36° 05' 50.7230" E,0° 08' 52.3308" S,17903B - PETER K. MUNGAI,17903B - PETER K. MUNGAI,17903B,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649888,36.00000000000,OL BANITA WELLFIELDS BOREHOLE
36° 04' 28.5247" E,0° 08' 36.4123" S,34107A - ST.MARK ELDINO SECON,34107A - ST.MARK ELDINO SECON,34107A,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649890,50.00000000000,at the entance of st. mark el
36° 04' 27.2856" E,0° 04' 56.2611" S,35106 - BANITA POLICE BASE PA,35106 - BANITA POLICE BASE PA,35106,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649891,13.00000000000,BANITA PATROL BASE
36° 04' 34.3832" E,0° 04' 31.3515" S,35107 - BANITA HEALTH CENTER,35107 - BANITA HEALTH CENTER,35107,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649892,0.00000000000,BANITA  HEALTH  CENTER
36° 02' 30.9438" E,0° 06' 45.4475" S,34699 - C.B.C. IME,34699 - C.B.C. IME,34699,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649893,6.00000000000,IME
36° 02' 25.2874" E,0° 07' 16.0213" S,34919 - C.B.C OLBANITA,34919 - C.B.C OLBANITA,34919,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649894,42.00000000000,IME
36° 03' 22.6895" E,0° 06' 58.9666" S,35296 - C.B.C BANITA,35296 - C.B.C BANITA,35296,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300649896,27.00000000000,ruringiri road
36° 11' 43.2145" E,0° 15' 14.4810" S,18708 - C B C WANYORORO,18708 - C B C WANYORORO,18708,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649905,212.00000000000,LANET
36° 10' 37.5877" E,0° 15' 15.1248" S,35788 - C B C WANYORORO,35788 - C B C WANYORORO,35788,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649907,303.00000000000,wanyororo cbc
36° 11' 14.4970" E,0° 15' 2.2555" S,34087 - REIN 5264 WANYORORO,34087 - REIN 5264 WANYORORO,34087,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649909,96.00000000000,rein
36° 10' 33.4175" E,0° 14' 56.9053" S,34938 - C B C WANYORORO,34938 - C B C WANYORORO,34938,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649960,60.00000000000,CBC Wanyororo
36° 10' 15.0390" E,0° 14' 51.9569" S,34939 - C B C WANYORORO,34939 - C B C WANYORORO,34939,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649962,144.00000000000,WANYORORO
36° 10' 56.5887" E,0° 14' 51.5736" S,34803 - MUKIRAE/MUNYEKI B/H,34803 - MUKIRAE/MUNYEKI B/H,34803,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649963,236.00000000000,pCEA church wanyororo
36° 11' 21.4467" E,0° 14' 37.1316" S,35792 - C B C WANYORORO,35792 - C B C WANYORORO,35792,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649965,72.00000000000,wanyororo
36° 09' 42.2675" E,0° 15' 19.4698" S,35791 - KAMORONYO/MURUNYU  PRY,35791 - KAMORONYO/MURUNYU  PRY,35791,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649973,129.00000000000,kamoronyo primary school
36° 09' 50.4166" E,0° 15' 4.3473" S,34900 - C B C KABATINI WANYOR,34900 - C B C KABATINI WANYOR,34900,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649976,75.00000000000,Giashong'e AIC
36° 10' 19.7566" E,0° 15' 20.5647" S,35038 - GIACHONGO PRY,35038 - GIACHONGO PRY,35038,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649978,54.00000000000,giacho'nge primary school
36° 10' 20.8787" E,0° 15' 11.6829" S,35036 - GIACHONGO,35036 - GIACHONGO,35036,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649979,51.00000000000,giacho'nge
36° 11' 33.9244" E,0° 16' 5.4469" S,35795 - C B C LANET,35795 - C B C LANET,35795,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300649990,105.00000000000,no name
36° 12' 23.2766" E,0° 16' 53.9946" S,17909 - MENENGAI MRK SOCIETY,17909 - MENENGAI MRK SOCIETY,17909,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300650003,84.00000000000,menengai MRK society
36° 18' 48.7884" E,0° 29' 13.5019" S,18961 - GARRISON SECONDARY,18961 - GARRISON SECONDARY,18961,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300650086,186.00000000000,GARISSON SECONDARY
35° 56' 26.1499" E,0° 11' 52.6841" S,05997 - Salome Njeri AND Other,05997 - Salome Njeri AND Other,05997,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300650148,87.00000000000,salome farm
36° 08' 29.9301" E,0° 24' 45.9249" S,34583 - DESTINY SHOPS,34583 - DESTINY SHOPS,34583,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650371,420.00000000000,destiny  shops
36° 09' 12.0932" E,0° 24' 21.2589" S,34646 - MZEE WANYAMA,34646 - MZEE WANYAMA,34646,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650373,264.00000000000,SHIMO MBILI
36° 02' 56.8135" E,0° 09' 24.8435" S,34463A - RIGOGO SECONDARY  SC,34463A - RIGOGO SECONDARY  SC,34463A,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300650410,5.00000000000,rigogo secondary
36° 14' 16.3546" E,0° 15' 22.2983" S,18822 - ndondori center,18822 - ndondori center,18822,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300650488,374.00000000000,NDONDORI
36° 14' 30.7628" E,0° 14' 43.4256" S,35136 - GITHIMA WATER PROJECT,35136 - GITHIMA WATER PROJECT,35136,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300650492,45.00000000000,Githima
36° 09' 15.6229" E,0° 25' 6.9677" S,34899 - MZEE WANYAMA,34899 - MZEE WANYAMA,34899,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650634,138.00000000000,KWA MZEE WANYAMA
36° 06' 41.0485" E,0° 14' 8.3387" S,18438 - KARIUKI GAKINYA & OTH,18438 - KARIUKI GAKINYA & OTH,18438,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650646,252.00000000000,ENGASHURA
36° 06' 22.4907" E,0° 14' 6.0976" S,18436B - CRATER NURSERY-NAKURU,18436B - CRATER NURSERY-NAKURU,18436B,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650649,1809.00000000000,ENGASHURA
36° 09' 10.7126" E,0° 22' 2.6800" S,34449 - WEST BUILD,34449 - WEST BUILD,34449,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650656,3.00000000000,WEST BUILD CONSTRUCTION SITE
36° 08' 54.3417" E,0° 22' 57.6820" S,34529 - CBC MWARIKI,34529 - CBC MWARIKI,34529,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650657,668.00000000000,HOME PARK CENTRE
36° 08' 41.3978" E,0° 23' 48.7324" S,35477 - MZEE WANYAMA,35477 - MZEE WANYAMA,35477,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650658,150.00000000000,mzee wanyama
36° 08' 41.6864" E,0° 24' 12.9589" S,34564 - MZEE WANYAMA,34564 - MZEE WANYAMA,34564,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650659,282.00000000000,elyon academy
36° 08' 57.4930" E,0° 23' 57.5011" S,34568 - MZEE WANYAMA,34568 - MZEE WANYAMA,34568,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650660,610.00000000000,Rhino Primary
36° 06' 30.2318" E,0° 16' 2.6769" S,35666 - C.B.C. MAWANGA (REINF,35666 - C.B.C. MAWANGA (REINF,35666,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300650668,1416.00000000000,MAWANGA SHOPPING  CENTER
36° 06' 29.5225" E,0° 15' 50.9856" S,35667 - C.B.C. ELIMU MAWANGA,35667 - C.B.C. ELIMU MAWANGA,35667,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300650669,1058.00000000000,zanzimba
36° 06' 45.4550" E,0° 16' 0.0820" S,35668 - SYSTEM REIN- S/S 1758,35668 - SYSTEM REIN- S/S 1758,35668,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300650670,1458.00000000000,MAWANGA-NAKURU
36° 07' 4.1653" E,0° 14' 17.2360" S,18111 - RICHARD M. WAMBUGU &,18111 - RICHARD M. WAMBUGU &,18111,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650687,415.00000000000,ENGASHURA
36° 07' 18.5808" E,0° 14' 27.1860" S,18265 - GITWAMBA APPLICANTS-E,18265 - GITWAMBA APPLICANTS-E,18265,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650688,561.00000000000,ENGASHURA
36° 06' 43.5915" E,0° 13' 45.6622" S,34033 -  SYSTEM AT STN 18934,34033 -  SYSTEM AT STN 18934,34033,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650691,140.00000000000,MAILI SITA
36° 06' 50.3714" E,0° 13' 27.9479" S,18788 - REINFORCEMENT MUCHONJ,18788 - REINFORCEMENT MUCHONJ,18788,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650692,190.00000000000,nearby mwaki mugi camp
36° 07' 13.3522" E,0° 13' 26.5757" S,18717 - SYSTEM REINFORCEMENT,18717 - SYSTEM REINFORCEMENT,18717,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650693,179.00000000000,ENGASHURA
36° 07' 6.5127" E,0° 13' 42.9924" S,18716 - SYSTEM REINFORCEMENT,18716 - SYSTEM REINFORCEMENT,18716,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650694,1544.00000000000,Kabatini Road Junction
36° 03' 51.7605" E,0° 18' 22.0156" S,34672 - SYS REIN MWARIKI MWAN,34672 - SYS REIN MWARIKI MWAN,34672,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300650698,1403.00000000000,shiloh centre
36° 09' 19.1766" E,0° 21' 34.8053" S,34436 - LANET,34436 - LANET,34436,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650715,310.00000000000,50 metres off nakuru narok rd
36° 09' 12.3265" E,0° 20' 38.2080" S,34427B - LANET,34427B - LANET,34427B,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650716,1099.00000000000,LANET
36° 09' 0.2025" E,0° 20' 18.9623" S,35218 - HILLSVIEW ACADEMY,35218 - HILLSVIEW ACADEMY,35218,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300650718,666.00000000000,near gorofa
36° 07' 32.6588" E,0° 17' 2.9749" S,34668 - KIRATINA ESTATE_LANET,34668 - KIRATINA ESTATE_LANET,34668,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650732,1126.00000000000,NEAR KIRATINA SHOPPING  CENTE
36° 07' 0.4684" E,0° 17' 22.0007" S,05687 - coil produce,05687 - coil produce,05687,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650741,65.00000000000,AROUND TOTAL PETROL STATION _
36° 07' 10.9860" E,0° 16' 57.7764" S,05625B - Nakuru fibres ltd,05625B - Nakuru fibres ltd,05625B,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650752,500.00000000000,nakuru fibres ltd
36° 06' 54.6340" E,0° 17' 10.4029" S,05566 - NAGARIA ESTATE,05566 - NAGARIA ESTATE,05566,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650865,249.00000000000,NAKURU
36° 06' 44.2985" E,0° 17' 1.5721" S,05521 - RAJ. INVESTMENT,05521 - RAJ. INVESTMENT,05521,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650866,404.00000000000,RAJ COURT
36° 07' 14.8724" E,0° 17' 7.7107" S,O.C.B 057 - COCOLLA DEPORT,O.C.B 057 - COCOLLA DEPORT,O.C.B 057,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650880,0.00000000000,NAKURU
36° 06' 55.3749" E,0° 16' 49.2634" S,18311b - NAGARIA,18311b - NAGARIA,18311b,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650881,247.00000000000,blankets shopping center
36° 07' 3.0719" E,0° 16' 55.2507" S,35694 - Nakuru Blankets Godow,35694 - Nakuru Blankets Godow,35694,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300651237,0.00000000000,Free area
36° 07' 0.3127" E,0° 17' 2.6815" S,35693 - Nakuru Blankets,35693 - Nakuru Blankets,35693,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300651243,0.00000000000,Free area
36° 11' 33.4932" E,0° 02' 4.1454" S,34165 - SYS REIN SUBUKIA S/STN,34165 - SYS REIN SUBUKIA S/STN,34165,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300652334,15.00000000000,kirengero
